"batch_id","batch_index","item_index","priority","visible_rank","entry_id","title","file_size_kb","score","regen_type","current_action","reasons","target_brief","status","prompt_path","candidate_path","audit_status","logo_need","logo_status","replacement_decision"
"lightweight-regen-004","4","5","P2","58","J-10","Machine Learning","25.2","92","lightweight_quality_regen","light_review","","2:1で意味が広がる構図に作り直す。軽い箱線だけ、ロゴ依存、薄い図解を避ける","candidate_generated","assets/ponchi/pipeline_prompts/lightweight-regen-004/J-10.md","assets/ponchi/experiments/batches/lightweight-regen-004/J-10_base_1254x627.png","image_pass_color_review","not_needed","not_required","replace_candidate_visual_review"
"lightweight-regen-004","4","6","P2","59","H-50","Bard → Gemini","25.6","92","lightweight_quality_regen","light_review","","2:1で意味が広がる構図に作り直す。軽い箱線だけ、ロゴ依存、薄い図解を避ける","candidate_generated","assets/ponchi/pipeline_prompts/lightweight-regen-004/H-50.md","assets/ponchi/experiments/batches/lightweight-regen-004/H-50_base_1254x627.png","image_pass_color_review","not_needed","not_required","replace_candidate_visual_review"
"lightweight-regen-004","4","7","P2","60","I-81","MCP の登録・設定","25.8","94","lightweight_quality_regen","light_review","","2:1で意味が広がる構図に作り直す。軽い箱線だけ、ロゴ依存、薄い図解を避ける","candidate_generated","assets/ponchi/pipeline_prompts/lightweight-regen-004/I-81.md","assets/ponchi/experiments/batches/lightweight-regen-004/I-81_base_1254x627.png","image_pass_color_review","not_needed","not_required","replace_candidate_visual_review"
"lightweight-regen-004","4","8","P2","61","J-15","VLM","26.0","90","lightweight_quality_regen","light_review","","2:1で意味が広がる構図に作り直す。軽い箱線だけ、ロゴ依存、薄い図解を避ける","candidate_generated","assets/ponchi/pipeline_prompts/lightweight-regen-004/J-15.md","assets/ponchi/experiments/batches/lightweight-regen-004/J-15_base_1254x627.png","image_pass_color_review","not_needed","not_required","replace_candidate_visual_review"
"lightweight-regen-004","4","9","P2","62","I-41","SQLite MCP","26.2","92","lightweight_quality_regen","light_review","","2:1で意味が広がる構図に作り直す。軽い箱線だけ、ロゴ依存、薄い図解を避ける","candidate_generated","assets/ponchi/pipeline_prompts/lightweight-regen-004/I-41.md","assets/ponchi/experiments/batches/lightweight-regen-004/I-41_base_1254x627.png","image_pass_color_review","not_needed","not_required","replace_candidate_visual_review"
"lightweight-regen-004","4","10","P2","63","I-13","Slack MCP","26.3","94","lightweight_quality_regen","light_review","","2:1で意味が広がる構図に作り直す。軽い箱線だけ、ロゴ依存、薄い図解を避ける","candidate_generated","assets/ponchi/pipeline_prompts/lightweight-regen-004/I-13.md","assets/ponchi/experiments/batches/lightweight-regen-004/I-13_base_1254x627.png","image_pass_color_review","not_needed","not_required","replace_candidate_visual_review"
"lightweight-regen-004","4","11","P2","64","H-63","Vibe Coding 命名","26.5","92","lightweight_quality_regen","light_review","","2:1で意味が広がる構図に作り直す。軽い箱線だけ、ロゴ依存、薄い図解を避ける","candidate_generated","assets/ponchi/pipeline_prompts/lightweight-regen-004/H-63.md","assets/ponchi/experiments/batches/lightweight-regen-004/H-63_base_1254x627.png","image_pass_color_pass","not_needed","not_required","replace_candidate_ready"
"lightweight-regen-004","4","12","P2","66","J-53","著作権法 30 条の 4（日本）","26.9","93","lightweight_quality_regen","light_review","","2:1で意味が広がる構図に作り直す。軽い箱線だけ、ロゴ依存、薄い図解を避ける","candidate_generated","assets/ponchi/pipeline_prompts/lightweight-regen-004/J-53.md","assets/ponchi/experiments/batches/lightweight-regen-004/J-53_base_1254x627.png","image_pass_color_review","not_needed","not_required","replace_candidate_visual_review"
"lightweight-regen-004","4","13","P2","67","A-4","体験区分の凡例","27.1","96","lightweight_quality_regen","light_review","","2:1で意味が広がる構図に作り直す。軽い箱線だけ、ロゴ依存、薄い図解を避ける","candidate_generated","assets/ponchi/pipeline_prompts/lightweight-regen-004/A-4.md","assets/ponchi/experiments/batches/lightweight-regen-004/A-4_base_1254x627.png","image_pass_color_review","not_needed","not_required","replace_candidate_visual_review"
"lightweight-regen-004","4","14","P2","68","I-50","AWS MCP","27.5","93","lightweight_quality_regen","light_review","","2:1で意味が広がる構図に作り直す。軽い箱線だけ、ロゴ依存、薄い図解を避ける","candidate_generated","assets/ponchi/pipeline_prompts/lightweight-regen-004/I-50.md","assets/ponchi/experiments/batches/lightweight-regen-004/I-50_base_1254x627.png","image_pass_color_review","not_needed","not_required","replace_candidate_visual_review"
"lightweight-regen-004","4","15","P2","69","I-23","Serena MCP","27.7","95","lightweight_quality_regen","light_review","","2:1で意味が広がる構図に作り直す。軽い箱線だけ、ロゴ依存、薄い図解を避ける","candidate_generated","assets/ponchi/pipeline_prompts/lightweight-regen-004/I-23.md","assets/ponchi/experiments/batches/lightweight-regen-004/I-23_base_1254x627.png","image_pass_color_review","not_needed","not_required","replace_candidate_visual_review"
"lightweight-regen-004","4","16","P2","70","A-2","この本の読み方","28.6","88","lightweight_quality_regen","light_review","","2:1で意味が広がる構図に作り直す。軽い箱線だけ、ロゴ依存、薄い図解を避ける","candidate_generated","assets/ponchi/pipeline_prompts/lightweight-regen-004/A-2.md","assets/ponchi/experiments/batches/lightweight-regen-004/A-2_base_1254x627.png","image_pass_color_review","not_needed","not_required","replace_candidate_visual_review"
"lightweight-regen-004","4","17","P2","71","J-33","量子コンピュータ","29.5","91","lightweight_quality_regen","light_review","","2:1で意味が広がる構図に作り直す。軽い箱線だけ、ロゴ依存、薄い図解を避ける","candidate_generated","assets/ponchi/pipeline_prompts/lightweight-regen-004/J-33.md","assets/ponchi/experiments/batches/lightweight-regen-004/J-33_base_1254x627.png","image_pass_color_review","not_needed","not_required","replace_candidate_visual_review"
"lightweight-regen-004","4","18","P2","72","B-9","v0","30.0","81","lightweight_quality_regen","visual_review","濃淡;線密度;color_review;official_asset_color_context","2:1で意味が広がる構図に作り直す。軽い箱線だけ、ロゴ依存、薄い図解を避ける","candidate_generated","assets/ponchi/pipeline_prompts/lightweight-regen-004/B-9.md","assets/ponchi/experiments/batches/lightweight-regen-004/B-9_base_1254x627.png","image_review_color_review","required_review","pending_overlay_or_clearspace_review","needs_logo_clearspace_or_visual_review"
"lightweight-regen-004","4","19","P2","73","J-54","ISO/IEC 42001","30.1","89","lightweight_quality_regen","light_review","","2:1で意味が広がる構図に作り直す。軽い箱線だけ、ロゴ依存、薄い図解を避ける","candidate_generated","assets/ponchi/pipeline_prompts/lightweight-regen-004/J-54.md","assets/ponchi/experiments/batches/lightweight-regen-004/J-54_base_1254x627.png","image_pass_color_review","not_needed","not_required","replace_candidate_visual_review"
"lightweight-regen-004","4","20","P2","75","B-1","Gemini","30.8","97","lightweight_quality_regen","official_overlay_color_review","color_fail;official_asset_color_context;sparse_logo_diagram","2:1で意味が広がる構図に作り直す。軽い箱線だけ、ロゴ依存、薄い図解を避ける","candidate_generated","assets/ponchi/pipeline_prompts/lightweight-regen-004/B-1.md","assets/ponchi/experiments/batches/lightweight-regen-004/B-1_base_1254x627.png","image_review_color_review","required_review","pending_overlay_or_clearspace_review","needs_logo_clearspace_or_visual_review"
"lightweight-regen-005","5","1","P2","77","J-14","LLM","31.8","93","lightweight_quality_regen","light_review","","2:1で意味が広がる構図に作り直す。軽い箱線だけ、ロゴ依存、薄い図解を避ける","candidate_generated","assets/ponchi/pipeline_prompts/lightweight-regen-005/J-14.md","assets/ponchi/experiments/batches/lightweight-regen-005/J-14_base_1254x627.png","image_pass_color_fail","not_needed","not_required","needs_color_fix_before_replace"
"lightweight-regen-005","5","2","P2","78","J-43","SaaS","31.9","92","lightweight_quality_regen","light_review","","2:1で意味が広がる構図に作り直す。軽い箱線だけ、ロゴ依存、薄い図解を避ける","candidate_generated","assets/ponchi/pipeline_prompts/lightweight-regen-005/J-43.md","assets/ponchi/experiments/batches/lightweight-regen-005/J-43_base_1254x627.png","image_pass_color_pass","not_needed","not_required","replace_candidate_ready"
"lightweight-regen-005","5","3","P2","80","D-51","Imagen","32.2","94","lightweight_quality_regen","light_review","","2:1で意味が広がる構図に作り直す。軽い箱線だけ、ロゴ依存、薄い図解を避ける","candidate_generated","assets/ponchi/pipeline_prompts/lightweight-regen-005/D-51.md","assets/ponchi/experiments/batches/lightweight-regen-005/D-51_base_1254x627.png","image_pass_color_review","not_needed","not_required","replace_candidate_visual_review"
"lightweight-regen-005","5","4","P2","82","A-9","索引","32.9","91","lightweight_quality_regen","light_review","","2:1で意味が広がる構図に作り直す。軽い箱線だけ、ロゴ依存、薄い図解を避ける","candidate_generated","assets/ponchi/pipeline_prompts/lightweight-regen-005/A-9.md","assets/ponchi/experiments/batches/lightweight-regen-005/A-9_base_1254x627.png","image_pass_color_review","not_needed","not_required","replace_candidate_visual_review"
"lightweight-regen-005","5","5","P2","83","J-20","Big Data","32.9","93","lightweight_quality_regen","light_review","","2:1で意味が広がる構図に作り直す。軽い箱線だけ、ロゴ依存、薄い図解を避ける","candidate_generated","assets/ponchi/pipeline_prompts/lightweight-regen-005/J-20.md","assets/ponchi/experiments/batches/lightweight-regen-005/J-20_base_1254x627.png","image_pass_color_pass","not_needed","not_required","replace_candidate_ready"
"lightweight-regen-005","5","6","P2","84","D-60","AlphaGo","33.2","93","lightweight_quality_regen","light_review","","2:1で意味が広がる構図に作り直す。軽い箱線だけ、ロゴ依存、薄い図解を避ける","candidate_generated","assets/ponchi/pipeline_prompts/lightweight-regen-005/D-60.md","assets/ponchi/experiments/batches/lightweight-regen-005/D-60_base_1254x627.png","image_pass_color_review","not_needed","not_required","replace_candidate_visual_review"
"lightweight-regen-005","5","7","P2","85","J-40","IoT","34.1","91","lightweight_quality_regen","light_review","","2:1で意味が広がる構図に作り直す。軽い箱線だけ、ロゴ依存、薄い図解を避ける","candidate_generated","assets/ponchi/pipeline_prompts/lightweight-regen-005/J-40.md","assets/ponchi/experiments/batches/lightweight-regen-005/J-40_base_1254x627.png","image_pass_color_pass","not_needed","not_required","replace_candidate_ready"
"lightweight-regen-005","5","8","P2","88","J-11","Deep Learning","34.9","90","lightweight_quality_regen","light_review","","2:1で意味が広がる構図に作り直す。軽い箱線だけ、ロゴ依存、薄い図解を避ける","candidate_generated","assets/ponchi/pipeline_prompts/lightweight-regen-005/J-11.md","assets/ponchi/experiments/batches/lightweight-regen-005/J-11_base_1254x627.png","image_pass_color_review","not_needed","not_required","replace_candidate_visual_review"
"lightweight-regen-005","5","9","P3","89","B-8","Codex","35.0","91","lightweight_quality_regen","light_review","線密度;color_review;official_asset_color_context","2:1で意味が広がる構図に作り直す。軽い箱線だけ、ロゴ依存、薄い図解を避ける","candidate_generated","assets/ponchi/pipeline_prompts/lightweight-regen-005/B-8.md","assets/ponchi/experiments/batches/lightweight-regen-005/B-8_base_1254x627.png","image_review_color_review","required_review","pending_overlay_or_clearspace_review","needs_logo_clearspace_or_visual_review"
"lightweight-regen-005","5","10","P3","90","J-78","HDD","35.5","89","lightweight_quality_regen","light_review","線密度","2:1で意味が広がる構図に作り直す。軽い箱線だけ、ロゴ依存、薄い図解を避ける","candidate_generated","assets/ponchi/pipeline_prompts/lightweight-regen-005/J-78.md","assets/ponchi/experiments/batches/lightweight-regen-005/J-78_base_1254x627.png","image_pass_color_review","not_needed","not_required","replace_candidate_visual_review"
"lightweight-regen-005","5","11","P3","95","J-17","Attention","39.7","90","lightweight_quality_regen","light_review","","2:1で意味が広がる構図に作り直す。軽い箱線だけ、ロゴ依存、薄い図解を避ける","candidate_generated","assets/ponchi/pipeline_prompts/lightweight-regen-005/J-17.md","assets/ponchi/experiments/batches/lightweight-regen-005/J-17_base_1254x627.png","image_pass_color_fail","not_needed","not_required","needs_color_fix_before_replace"
"lightweight-regen-005","5","12","P3","100","B-28","Render","43.3","95","lightweight_quality_regen","light_review","","2:1で意味が広がる構図に作り直す。軽い箱線だけ、ロゴ依存、薄い図解を避ける","candidate_generated","assets/ponchi/pipeline_prompts/lightweight-regen-005/B-28.md","assets/ponchi/experiments/batches/lightweight-regen-005/B-28_base_1254x627.png","image_pass_color_review","not_needed","not_required","replace_candidate_visual_review"
